endTime,artistName,trackName,msPlayed
2024-02-10 01:27,The Weeknd,I Was Never There,241066
2024-02-10 01:30,Arctic Monkeys,I Wanna Be Yours,183956
2024-02-10 01:33,Two Feet,I Feel Like I'm Drowning,185520
2024-02-10 01:36,Two Door Cinema Club,What You Know,191706
2024-02-10 01:40,Gorillaz,On Melancholy Hill,233866
2024-02-10 01:43,Nirvana,Dumb,151893
2024-02-10 01:46,Arctic Monkeys,Mardy Bum,175440
2024-02-10 01:49,Tame Impala,The Less I Know The Better,216320
2024-02-10 01:52,The Cure,Boys Don't Cry,155973
2024-02-10 01:56,Glass Animals,Youth,230693
2024-02-10 01:59,Men I Trust,Show Me How,215110
2024-02-10 02:02,Arctic Monkeys,Snap Out Of It,193030
2024-02-10 02:05,Two Door Cinema Club,Undercover Martyn,167773
2024-02-10 02:10,Lana Del Rey,West Coast,256760
2024-02-10 02:14,Foster The People,Imagination,256266
2024-02-10 02:17,Red Hot Chili Peppers,Scar Tissue,215906
2024-02-10 02:21,Arctic Monkeys,Old Yellow Bricks,193226
2024-02-10 02:24,Mac DeMarco,Still Beating,181586
2024-02-10 02:26,The Smiths,This Charming Man - 2011 Remaster,162920
2024-02-10 02:30,The Weeknd,Starboy,230453
2024-02-10 02:34,Vacations,Telephones,212432
2024-02-10 02:37,Kings of Leon,Sex on Fire,203346
2024-02-10 02:41,MGMT,Electric Feel,229640
2024-02-10 02:44,Arctic Monkeys,One For The Road,206051
2024-02-10 02:47,Mac DeMarco,Freaking Out the Neighborhood,173888
2024-02-10 02:50,Billie Eilish,bellyache,179172
2024-02-10 02:53,Måneskin,I WANNA BE YOUR SLAVE,173346
2024-02-10 02:56,Vacations,Young,189160
2024-02-10 03:00,WILLOW,Wait a Minute!,196520
2024-02-10 03:03,Foster The People,Houdini,202466
2024-02-10 03:06,Arctic Monkeys,Fireside,181049
2024-02-10 03:09,The Strokes,You Only Live Once,189226
2024-02-10 03:11,Blur,Song 2 - 2012 Remaster,121160
2024-02-10 03:14,Clairo,Sofia,188386
2024-02-10 03:17,d4vd,Romantic Homicide,132630
2024-02-10 03:21,M83,Midnight City,243960
2024-02-10 03:25,The Weeknd,Die For You,260253
2024-02-10 03:30,Arctic Monkeys,Do I Wanna Know?,272394
2024-02-10 03:34,Red Hot Chili Peppers,Can't Stop,269000
2024-02-10 03:38,Arctic Monkeys,R U Mine?,201726
2024-02-10 03:41,Vance Joy,Riptide,204280
2024-02-10 03:43,Eyedress,Jealous,122338
2024-02-10 03:45,Mitski,My Love Mine All Mine,137773
2024-02-10 03:49,Gorillaz,Feel Good Inc.,222640
2024-02-10 03:53,The Black Keys,Tighten Up,211336
2024-02-10 03:55,Arctic Monkeys,I Bet You Look Good On The Dancefloor,173680
2024-02-10 03:59,The Rare Occasions,Notion,195120
2024-02-10 04:02,Mac DeMarco,Heart To Heart,211140
2024-02-10 04:06,Tame Impala,Borderline,237800
2024-02-10 04:10,GROUPLOVE,Tongue Tied,218013
2024-02-10 04:13,Harry Styles,As It Was,167303
2024-02-10 04:18,Childish Gambino,Redbone,326933
2024-02-10 04:21,Arctic Monkeys,When The Sun Goes Down,202133
2024-02-10 04:24,Olivia Rodrigo,"jealousy, jealousy",173160
2024-02-10 04:27,alt-J,Left Hand Free,173630
2024-02-10 04:31,Alex G,Mary,197733
2024-02-10 04:33,Vundabar,Alien Blues,155933
2024-02-10 04:37,The Neighbourhood,Sweater Weather,240400
2024-02-10 04:41,Foster The People,Pumped Up Kicks,239600
2024-02-10 04:45,Arctic Monkeys,No Buses,197320
2024-02-10 04:47,Surf Curse,Disco,152760
2024-02-10 04:50,Eyedress,Something About You,153312
2024-02-10 04:53,Gorillaz,Dirty Harry,230426
2024-02-10 04:56,Two Door Cinema Club,Something Good Can Work,164186
2024-02-10 04:58,Labrinth,Formula,91869
2024-02-10 05:01,TV Girl,Blue Hair,217000
2024-02-10 05:04,Arctic Monkeys,Brianstorm,172866
2024-02-10 05:08,Amy Winehouse,Back To Black,241293
2024-02-10 05:12,Hozier,Take Me To Church,241688
2024-02-10 05:15,The Strokes,Someday,183391
2024-02-10 05:20,Declan McKenna,Brazil,252306
2024-02-10 05:23,Gorillaz,Rhinestone Eyes,200173
2024-02-10 05:26,salvia palth,i was all over her,161462
2024-02-10 05:29,Arctic Monkeys,Stop The World I Wanna Get Off With You,191040
2024-02-10 05:32,Wallows,Are You Bored Yet? (feat. Clairo),178000
2024-02-10 05:33,Eyedress,Romantic Lover,86739
2024-02-10 05:37,Weezer,Island In The Sun,200306
2024-02-10 05:40,Supergrass,Alright,180880
2024-02-10 05:44,Lana Del Rey,Summertime Sadness,265427
2024-02-10 05:50,Tame Impala,"New Person, Same Old Mistakes",363240
2024-02-10 05:54,Arctic Monkeys,Do Me a Favour,209253
2024-02-10 05:58,Florence + The Machine,Dog Days Are Over,252818
2024-02-10 06:03,The Strokes,The Adults Are Talking,309053
2024-02-10 06:04,Wallows,Remember When,52337
2024-02-10 16:49,Charlotte Cardin,Feel Good,163472
2024-02-10 16:52,Bizarrap,"Young Miko: Bzrp Music Sessions, Vol. 58",187172
2024-02-10 16:55,Kenya Grace,Strangers,172964
2024-02-10 16:56,Charles Aznavour,Hier encore,75049
2024-02-10 17:02,J. Cole,Work Out,235320
2024-02-10 17:05,YSY A,NO DA MÁS,168484
2024-02-10 17:09,Bad Bunny,MONACO,267194
2024-02-10 17:13,DJ Jeeh FDC,Forte Forte de Lacoste - Pra Começar o Final de Semana,5484
2024-02-10 17:13,Sam Smith,"Baby, You Make Me Crazy",207966
2024-02-10 18:07,Empire Of The Sun,We Are The People,151770
2024-02-10 23:22,Kavinsky,Nightcall,45141
2024-02-10 23:25,Bizarrap,"Young Miko: Bzrp Music Sessions, Vol. 58",187172
2024-02-10 23:27,Blessd,SI SABE FERXXO,152500
2024-02-10 23:30,Eladio Carrion,Bendecido,142736
2024-02-10 23:33,YSY A,NO DA MÁS,168484
2024-02-10 23:34,Plan B,Es un Secreto,105996
2024-02-10 23:35,Bizarrap,Fruto,21184
2024-02-10 23:41,Bad Bunny,PERRO NEGRO,162767
2024-02-10 23:42,Eladio Carrion,Hey Lil Mama,27903
2024-02-10 23:42,Rels B,Ni 1 Complejo,8422
2024-02-10 23:42,YSY A,FLECHAZO EN EL CENTRO,2773
2024-02-10 23:45,Feid,LUNA,196800
2024-02-10 23:48,TWENTY SIX,Buscando Money,150000
2024-02-10 23:52,Bad Bunny,MONACO,267194
2024-02-10 23:56,Bizarrap,Penas de Antaño,201272
2024-02-10 23:59,Eladio Carrion,El Malo,209655
2024-02-11 00:03,YSY A,LUGARES QUE LLEGO,225920
2024-02-11 00:06,Rvfv,Mi Luz (ft. Rels B),168000
2024-02-11 00:08,Nicki Nicole,8 AM,147603
2024-02-11 01:17,Bad Bunny,FINA,8327
2024-02-11 05:20,Bad Bunny,MONACO,3103
2024-02-12 00:03,Bizarrap,"Young Miko: Bzrp Music Sessions, Vol. 58",187172
2024-02-12 00:06,Blessd,SI SABE FERXXO,152500
2024-02-12 00:09,YSY A,NO DA MÁS,168484
2024-02-12 00:11,Big One,Un Finde | CROSSOVER #2,162500
2024-02-12 00:14,Myke Towers,LA FALDA,174229
2024-02-12 00:18,Eladio Carrion,Hey Lil Mama,216338
2024-02-12 00:20,TWENTY SIX,Buscando Money,150000
2024-02-12 00:23,Bad Bunny,PERRO NEGRO,162767
2024-02-12 00:26,YSY A,FLECHAZO EN EL CENTRO,185241
2024-02-12 00:30,Rvfv,Mi Luz (ft. Rels B),168000
2024-02-12 01:19,Bizarrap,"Arcángel: Bzrp Music Sessions, Vol. 54",46335
2024-02-12 20:41,Kenya Grace,Strangers,172964
2024-02-12 20:44,Teddy Swims,Lose Control,210688
2024-02-12 20:45,noturgf,It's Called: Freefall - Sped Up,68834
2024-02-12 20:47,lucidbeatz,with u,112948
2024-02-12 20:50,Daniel Allan,I Just Need (with Lyrah),146165
2024-02-12 20:53,Kenya Grace,Meteor,171279
2024-02-12 20:55,Elley Duhé,MONEY ON THE DASH - SPED UP,116465
2024-02-12 20:58,Emmit Fenn,The Chase,193608
2024-02-12 21:00,YellowStraps,Slowdown (girl what's up),123000
2024-02-12 21:03,dj gummy bear,how u make me feel,184309
2024-02-12 21:04,Toby Mai,ANGEL,45279
2024-02-15 14:47,Charlotte Cardin,Feel Good,163472
2024-02-15 14:51,Bizarrap,"Young Miko: Bzrp Music Sessions, Vol. 58",187172
2024-02-15 14:54,Kenya Grace,Strangers,172964
2024-02-15 14:54,Charles Aznavour,Hier encore,3092
2024-02-15 14:57,J. Cole,Work Out,235320
2024-02-15 15:16,YSY A,NO DA MÁS,168484
2024-02-15 15:20,Bad Bunny,MONACO,267194
2024-02-15 15:23,Sam Smith,"Baby, You Make Me Crazy",207966
2024-02-15 15:24,DJ Jeeh FDC,Forte Forte de Lacoste - Pra Começar o Final de Semana,2373
2024-02-15 15:28,Central Cee,LET GO,4309
2024-02-15 15:28,Empire Of The Sun,We Are The People,267373
2024-02-15 15:28,Kavinsky,Nightcall,2297
2024-02-15 15:29,Theophilus London,Only You,32618
2024-02-15 15:31,Michael Kiwanuka,You Ain't The Problem - Claptone Remix,164714
2024-02-15 15:35,Parcels,Overnight,219604
2024-02-15 15:36,Nicki Nicole,Wapo Traketero - El Paredon Live Session,74494
2024-02-16 14:51,YSY A,NO DA MÁS,12916
2024-02-17 00:54,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",6506
2024-02-17 05:49,Sumo,No Tan Distintos,160040
2024-02-17 05:49,Sumo,Los Viejos Vinagres,32889
2024-02-18 22:26,Hotel Ugly,Shut up My Moms Calling (Sped up),1024
2024-02-18 22:31,Justice,One Night/All Night,276066
2024-02-18 22:33,lucidbeatz,Let U Go,97940
2024-02-18 22:36,The Weeknd,Die For You (with Ariana Grande) - Remix,232857
2024-02-18 22:39,Kenya Grace,Meteor,171279
2024-02-18 22:40,Elley Duhé,MONEY ON THE DASH,3178
2024-02-18 22:40,Chance Peña,i am not who i was,6229
2024-02-18 22:40,ivri,glow worms,50564
2024-02-18 22:42,lucidbeatz,with u,112948
2024-02-18 22:46,Fred again..,leavemealone,222784
2024-02-18 22:48,Kenya Grace,Afterparty Lover,141155
2024-02-18 22:50,Dominic Fike,Babydoll,97960
2024-02-18 22:52,YellowStraps,Slowdown (girl what's up),123000
2024-02-18 22:54,Campbell,Would You (go to bed with me?),120522
2024-02-18 22:57,GenriX,novocaine,195605
2024-02-18 23:00,Kenya Grace,Only In My Mind,161137
2024-02-18 23:03,Chance Peña,In My Room,177609
2024-02-19 23:05,Lavern,Hold Me - Sped Up,55427
2024-02-19 23:08,EKKSTACY,i walk this earth all by myself,145634
2024-02-19 23:10,lucidbeatz,with u,112948
2024-02-19 23:13,Chance Peña,In My Room,177609
2024-02-19 23:14,Billie Eilish,hotline (edit),60719
2024-02-19 23:16,Kenya Grace,Meteor,171279
2024-02-19 23:18,Dominic Fike,Babydoll,97960
2024-02-19 23:20,Elley Duhé,MONEY ON THE DASH - SPED UP,116465
2024-02-19 23:23,Good Neighbours,Home,157485
2024-02-19 23:26,Fred again..,leavemealone,222784
2024-02-19 23:29,Kenya Grace,Afterparty Lover,141155
2024-02-19 23:31,YellowStraps,Slowdown (girl what's up),123000
2024-02-19 23:34,Benson Boone,Beautiful Things,180304
2024-02-19 23:36,Campbell,Would You (go to bed with me?),120522
2024-02-19 23:38,Hotel Ugly,Shut up My Moms Calling (Sped up),135529
2024-02-20 11:39,The Weeknd,Die For You (with Ariana Grande) - Remix,232857
2024-02-20 11:41,Good Neighbours,Home,157485
2024-02-20 11:44,EKKSTACY,i walk this earth all by myself,145634
2024-02-20 11:47,Kenya Grace,Only In My Mind,161137
2024-02-20 11:50,Benson Boone,Beautiful Things,180304
2024-02-20 11:54,Empire Of The Sun,We Are The People,267373
2024-02-20 11:57,Fred again..,ten,181545
2024-02-20 11:59,BUNT.,Lose It All (I Don't Wanna),139071
2024-02-20 12:02,Kenya Grace,Paris,180527
2024-02-20 12:07,Clams Casino,I'm God,277710
2024-02-20 12:11,TV Girl,Blue Hair,217000
2024-02-20 12:12,Dominic Fike,Mona Lisa,85498
2024-02-20 12:14,Artemas,if u think i'm pretty,128205
2024-02-20 12:16,Kenya Grace,Oranges,103688
2024-02-20 12:18,lucidbeatz,Call You,128010
2024-02-20 12:21,Frank Ocean,Pink + White,184516
2024-02-20 12:24,Stephen Sanchez,High,161567
2024-02-20 12:27,Disclosure,You & Me - Rivo Remix,114748
2024-02-21 23:37,cassö,Prada,132359
2024-02-21 23:40,David Guetta,When We Were Young (The Logical Song),147432
2024-02-21 23:43,Naeleck,Burning Wish,153557
2024-02-21 23:45,Imanbek,Belly Dancer,151475
2024-02-21 23:48,Naeleck,Creep - BYOR Remix,156850
2024-02-21 23:50,Tiësto,Lay Low,153442
2024-02-21 23:53,Marnik,Boyz In Paris (with VINAI),151589
2024-02-21 23:55,Alan Walker,"Fire! (feat. YUQI ((G)I-DLE), JVKE)",123624
2024-02-21 23:55,ACRAZE,Do It To It,5308
2024-02-21 23:58,Naeleck,Stay,171328
2024-02-22 00:01,Tiësto,The Motto,164818
2024-02-22 00:04,David Guetta,I'm Good (Blue),175238
2024-02-22 00:07,Indila,Dernière danse - Techno Mix,197142
2024-02-22 00:09,Cartoon,Flashback,135792
2024-02-25 18:02,Arctic Monkeys,Cornerstone,197973
2024-02-25 18:05,alt-J,Left Hand Free,173630
2024-02-25 18:07,Eyedress,Jealous,122338
2024-02-25 18:10,Nirvana,Dumb,151893
2024-02-25 18:13,Tame Impala,Borderline,237800
2024-02-25 18:17,Arctic Monkeys,Too Much To Ask,183253
2024-02-25 18:20,Two Door Cinema Club,What You Know,191706
2024-02-25 18:21,Dominic Fike,Babydoll,97960
2024-02-25 18:23,Eyedress,Romantic Lover,86739
2024-02-25 18:27,alt-J,Fitzpleasure,219400
2024-02-25 18:30,Arctic Monkeys,Stop The World I Wanna Get Off With You,191040
2024-02-25 18:31,Frank Ocean,Pink + White,91057
2024-02-25 20:27,Frank Ocean,Pink + White,1578
2024-02-25 20:30,Two Door Cinema Club,Undercover Martyn,167773
2024-02-25 20:52,The Black Keys,Gold on the Ceiling,224333
2024-02-25 20:55,Eyedress,Something About You,153312
2024-02-25 20:58,Arctic Monkeys,Mardy Bum,175440
2024-02-25 21:02,alt-J,Breezeblocks,227080
2024-02-25 23:00,Gorillaz,Feel Good Inc.,222640
2024-02-25 23:03,Two Door Cinema Club,I Can Talk,177426
2024-02-25 23:06,The Cure,Boys Don't Cry,155973
2024-02-25 23:10,Arctic Monkeys,Crying Lightning,224826
2024-02-25 23:12,The Walters,I Love You So,160239
2024-02-25 23:16,The Black Keys,Fever,246306
2024-02-26 02:37,Nirvana,About A Girl,85645
2024-02-27 11:14,Two Door Cinema Club,Something Good Can Work,164186
2024-02-27 11:18,The Rare Occasions,Notion,195120
2024-02-27 11:21,Fitz and The Tantrums,Out of My League,209386
2024-02-27 11:23,Tame Impala,Disciples,108546
2024-02-27 11:26,Arctic Monkeys,Love is a Laserquest,191426
2024-02-27 11:30,Gorillaz,Feel Good Inc.,222640
2024-02-27 11:33,Two Door Cinema Club,Sun,187720
2024-02-27 11:38,Foster The People,Imagination,256266
2024-02-27 11:42,Vance Joy,Riptide,204280
2024-02-27 11:45,Arctic Monkeys,Mardy Bum,175440
2024-02-27 23:11,Arctic Monkeys,Dancing Shoes,3645
2024-02-27 23:12,Tame Impala,Love/Paranoia,138606
2024-02-27 23:16,Gorillaz,On Melancholy Hill,233866
2024-02-27 23:19,Nirvana,About A Girl,168428
2024-02-27 23:22,The Smiths,This Charming Man - 2011 Remaster,162920
2024-02-27 23:26,The Strokes,Reptilia,219826
2024-02-27 23:29,Arctic Monkeys,Fluorescent Adolescent,183893
2024-02-27 23:33,Surf Curse,Disco,152760
2024-02-27 23:37,Lana Del Rey,Radio,214573
2024-02-27 23:40,Tame Impala,Feels Like We Only Go Backwards,192960
2024-02-27 23:43,Mac DeMarco,Still Beating,181586
2024-02-27 23:46,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2024-02-27 23:48,Vundabar,Alien Blues,155933
2024-02-28 00:58,Vampire Weekend,A-Punk,60746
2024-02-28 00:59,Arctic Monkeys,Mardy Bum,72938
2024-03-04 00:48,Steakhouse,Shoot the Lights Out,2389
2024-03-04 00:48,Empire Of The Sun,We Are The People - southstar Remix,56106
2024-03-04 00:48,Empire Of The Sun,We Are The People - southstar Remix,11434
2024-03-04 00:51,Imanbek,Belly Dancer,2541
2024-03-04 00:51,RSCL,Lost,153182
2024-03-04 00:53,BUNT.,Clouds,158760
2024-03-04 00:53,MK,Rhyme Dust,2574
2024-03-04 00:56,Marnik,Boyz In Paris (with VINAI),151589
2024-03-04 00:57,Tiësto,Lay Low,66598
2024-03-05 11:03,Arctic Monkeys,505,253586
2024-03-05 11:06,Djo,End of Beginning,159245
2024-03-05 11:09,Two Door Cinema Club,What You Know,191706
2024-03-05 11:12,Wallows,Are You Bored Yet? (feat. Clairo),178000
2024-03-05 11:14,d4vd,Romantic Homicide,132630
2024-03-05 11:18,Arctic Monkeys,Knee Socks,257563
2024-03-05 11:20,Dominic Fike,Babydoll,97960
2024-03-05 11:23,Frank Ocean,Pink + White,184516
2024-03-05 11:26,Two Door Cinema Club,Undercover Martyn,167773
2024-03-05 11:29,Hotel Ugly,Shut up My Moms Calling,164571
2024-03-05 11:32,Arctic Monkeys,Fluorescent Adolescent,183893
2024-03-05 11:34,The Cure,Boys Don't Cry,155973
2024-03-05 11:38,Gorillaz,On Melancholy Hill,233866
2024-03-05 11:40,Eyedress,Jealous,122338
2024-03-05 11:43,Two Door Cinema Club,Something Good Can Work,164186
2024-03-05 11:46,Arctic Monkeys,Mardy Bum,175440
2024-03-05 11:48,Foster The People,Imagination,13782
2024-03-05 11:48,The Weeknd,Stargirl Interlude,111626
2024-03-05 22:18,Los Ángeles Azules,17 Años,228307
2024-03-07 16:13,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",207454
2024-03-07 16:17,Gorillaz,Dirty Harry,230426
2024-03-07 16:18,Nirvana,Dumb,63795
2024-03-07 16:21,Arctic Monkeys,R U Mine?,201726
2024-03-07 16:24,Hozier,Take Me To Church,157794
2024-03-07 16:26,Mac DeMarco,Salad Days,145893
2024-03-07 16:29,alt-J,Left Hand Free,173630
2024-03-07 16:32,Surf Curse,Freaks,147062
2024-03-07 16:35,Arctic Monkeys,Mardy Bum,175440
2024-03-07 16:37,Hotel Ugly,Shut up My Moms Calling,164571
2024-03-07 16:39,Eyedress,Romantic Lover,86739
2024-03-07 16:42,Beach Weather,"Sex, Drugs, Etc.",196784
2024-03-07 18:51,alt-J,Breezeblocks,227080
2024-03-07 18:53,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2024-03-07 21:07,Dominic Fike,Babydoll,88119
2024-03-09 03:18,Two Door Cinema Club,What You Know,191706
2024-03-09 03:20,Eyedress,Jealous,122338
2024-03-09 03:24,MGMT,Electric Feel,229640
2024-03-09 03:27,Arctic Monkeys,Fluorescent Adolescent,183893
2024-03-09 03:30,Frank Ocean,Pink + White,184516
2024-03-09 03:33,Djo,End of Beginning,159245
2024-03-09 03:36,Two Door Cinema Club,Undercover Martyn,167773
2024-03-09 16:50,TV Girl,Lovers Rock,213920
2024-03-09 16:53,The Black Keys,Lonely Boy,193653
2024-03-09 16:56,Kings of Leon,Sex on Fire,203346
2024-03-09 16:59,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2024-03-09 22:26,Foster The People,Imagination,146237
2024-03-09 22:30,Bizarrap,"Young Miko: Bzrp Music Sessions, Vol. 58",6293
2024-03-09 22:30,Duki,Si Quieren Frontear,960
2024-03-09 22:30,Duki,Si Quieren Frontear,1301
2024-03-09 22:30,Duki,Si Quieren Frontear,661
2024-03-09 22:30,Duki,Si Quieren Frontear,874
2024-03-09 22:30,Duki,Si Quieren Frontear,810
2024-03-09 22:30,Duki,Si Quieren Frontear,9578
2024-03-09 22:30,Duki,Si Quieren Frontear,7616
2024-03-09 22:30,Duki,Si Quieren Frontear,200337
2024-03-09 22:30,Duki,Si Quieren Frontear,3365
2024-03-09 22:33,Bizarrap,"Young Miko: Bzrp Music Sessions, Vol. 58",187172
2024-03-09 22:34,Bad Gyal,Fiebre (Prod. King DouDou),5329
2024-03-09 22:37,Tiago PZK,Traductor,2742
2024-03-09 22:37,Rvfv,Pantera,181333
2024-03-09 22:37,Duki,JEFES DEL SUDOESTE,448
2024-03-09 22:39,Tiago PZK,Traductor,136874
2024-03-09 22:41,Duki,JEFES DEL SUDOESTE,104831
2024-03-14 16:08,Drake,One Dance,173986
2024-03-14 16:11,4batz,act ii: date @ 8 (feat. Drake) - remix,231338
2024-03-14 16:15,Metro Boomin,"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",195386
2024-03-14 16:18,The Weeknd,Reminder,218880
2024-03-14 16:22,Travis Scott,BUTTERFLY EFFECT,190557
2024-03-14 16:25,Drake,Jimmy Cooks (feat. 21 Savage),218364
2024-03-14 16:28,Frank Ocean,Pink + White,184516
2024-03-14 16:31,Doja Cat,Woman,5043
2024-03-14 16:31,Major Lazer,Lean On (feat. MØ & DJ Snake),176561
2024-03-14 16:35,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),199920
2024-03-14 16:38,Drake,Chicago Freestyle (feat. Giveon),220487
2024-03-14 16:42,Travis Scott,FE!N (feat. Playboi Carti),191700
2024-03-14 16:45,Frank Ocean,Lost,187607
2024-03-16 00:13,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),2210
2024-03-16 00:16,Mura Masa,Love$ick (feat. A$AP Rocky),192160
2024-03-16 00:21,Drake,Jimmy Cooks (feat. 21 Savage),218364
2024-03-16 00:24,21 Savage,ball w/o you,195046
2024-03-16 00:27,Frank Ocean,Lost,146168
2024-03-16 14:09,Metro Boomin,Trance (with Travis Scott & Young Thug),1301
2024-03-16 14:09,Post Malone,Congratulations,9322
2024-03-16 14:09,Bruno Mars,That's What I Like,1045
2024-03-16 14:09,David Guetta,Memories (feat. Kid Cudi),1002
2024-03-16 14:13,Drake,Madiba Riddim,205162
2024-03-16 14:16,Brent Faiyaz,JACKIE BROWN,169013
2024-03-16 14:19,J. Cole,MIDDLE CHILD,213593
2024-03-16 14:22,Burna Boy,Last Last,172342
2024-03-16 14:23,Don Toliver,After Party,67370
2024-03-16 14:28,The Weeknd,I Feel It Coming,269186
2024-03-16 14:32,Drake,Get It Together,250337
2024-03-16 14:35,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),195546
2024-03-16 14:38,Jack Harlow,First Class,173947
2024-03-16 14:41,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
2024-03-16 14:45,Don Toliver,Private Landing (feat. Justin Bieber & Future),238253
2024-03-16 15:25,The Weeknd,Call Out My Name,228373
2024-03-16 15:29,Drake,Too Good,263373
2024-03-16 15:33,Burna Boy,Gbona,187609
2024-03-16 15:36,Metro Boomin,"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",195386
2024-03-16 15:39,Offset,Ric Flair Drip (with Metro Boomin),172800
2024-03-16 15:42,Post Malone,Go Flex,179613
2024-03-16 15:45,Drake,Chicago Freestyle (feat. Giveon),220487
2024-03-16 15:48,Don Toliver,No Idea,154424
2024-03-16 15:52,Calvin Harris,My Way,219159
2024-03-16 16:01,The Weeknd,Often,249040
2024-03-16 16:04,Drake,One Dance,173986
2024-03-16 16:07,4batz,act ii: date @ 8 (feat. Drake) - remix,231338
2024-03-16 16:08,Travis Scott,BUTTERFLY EFFECT,53466
2024-03-16 16:12,The Weeknd,The Hills,221568
2024-03-16 19:19,Drake,Rich Baby Daddy (feat. Sexyy Red & SZA),25400
2024-03-16 23:41,Drake,Rich Baby Daddy (feat. Sexyy Red & SZA),320514
2024-03-16 23:41,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),3124
2024-03-16 23:42,Khalid,Young Dumb & Broke,23573
2024-03-16 23:45,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
2024-03-16 23:47,Don Toliver,No Idea,154424
2024-03-16 23:48,Kanye West,Homecoming,63975
2024-03-16 23:53,Drake,Way 2 Sexy (with Future & Young Thug),257604
2024-03-16 23:56,Burna Boy,Gbona,181788
2024-03-16 23:59,Omah Lay,Holy Ghost,186153
2024-03-17 00:02,Jorja Smith,Come Over (Remix),145652
2024-03-17 00:04,Oxlade,KU LO SA - A COLORS SHOW,147580
2024-03-17 00:05,Olamide,Infinity (feat. Omah Lay),59208
2024-03-18 21:11,melvitto,The Feels,2740
2024-03-18 21:15,Burna Boy,Alone,221746
2024-03-18 21:18,Rema,Dumebi,179775
2024-03-18 21:20,JayO,22,142120
2024-03-18 21:23,Pheelz,Finesse,155293
2024-03-18 21:26,Fireboy DML,Vibration,198461
2024-03-18 21:29,Burna Boy,JA ARA E,190108
2024-03-18 21:32,Tems,Replay,179999
2024-03-18 21:34,Strandz,Us Against the World,139786
2024-03-18 21:37,Odeal,Coffee (Don't Read Signs),161739
2024-03-18 21:40,Davido,UNAVAILABLE (feat. Musa Keys),169911
